14/06/2019;-29.714
15/07/2019;-29.967
15/08/2019;-30.389
13/09/2019;-30.416
15/10/2019;-30.276
15/11/2019;-29.924
13/12/2019;-30.224
15/01/2020;-31.732
14/02/2020;-37.275
13/03/2020;-49.131
15/04/2020;-61.138
15/05/2020;-62.262
15/06/2020;-56.758
15/07/2020;-52.057
14/08/2020;-49.371
15/09/2020;-48.651
15/10/2020;-49.968
13/11/2020;-50.833
15/12/2020;-49.065
15/01/2021;-47.678
15/02/2021;-44.882
15/03/2021;-39.916
15/04/2021;-34.274
14/05/2021;-27.515
15/06/2021;-22.655
15/07/2021;-21.933
13/08/2021;-23.039
15/09/2021;-24.295
15/10/2021;-27.196
15/11/2021;-31.244
15/12/2021;-34.958
14/01/2022;-39.414
15/02/2022;-4.741
15/03/2022;-59.789
15/04/2022;-67.707
13/05/2022;-72.159
15/06/2022;-76.577
15/07/2022;-80.555
15/08/2022;-82.488
15/09/2022;-83.961
14/10/2022;-81.804
15/11/2022;-76.554
15/12/2022;-71.213
13/01/2023;-66.821
15/02/2023;-63.357
15/03/2023;-60.724
14/04/2023;-58.036
15/05/2023;-55.983
15/06/2023;-54.296
14/07/2023;-53.795
15/08/2023;-55.201
15/09/2023;-57.286
13/10/2023;-57.816
15/11/2023;-56.438
15/12/2023;-54.412
15/01/2024;-53.371
15/02/2024;-52.377
15/03/2024;-51.061
15/04/2024;-49.828
15/05/2024;-48.818
14/06/2024;-47.834
15/07/2024;-46.829
15/08/2024;-46.365
13/09/2024;-46.006
15/10/2024;-46.087
15/11/2024;-47.028
13/12/2024;-47.948
15/01/2025;-48.596
14/02/2025;-4.948
14/03/2025;-50.954
15/04/2025;-52.341
15/05/2025;-5.228
13/06/2025;-52.054
15/07/2025;-51.724
15/08/2025;-51.403
15/09/2025;-50.539
15/10/2025;-49.543
14/11/2025;-49.088
15/12/2025;-49.006
