15/09/2020;15.021
15/10/2020;22.532
13/11/2020;-12.876
15/12/2020;38.627
15/01/2021;31.116
15/02/2021;49.356
15/03/2021;107.296
15/04/2021;137.339
14/05/2021;190.987
15/06/2021;256.438
15/07/2021;277.897
13/08/2021;270.386
15/09/2021;27.897
15/10/2021;285.408
15/11/2021;261.803
15/12/2021;242.489
14/01/2022;222.103
15/02/2022;236.052
15/03/2022;142.704
15/04/2022;127.682
13/05/2022;129.828
15/06/2022;119.099
15/07/2022;6.867
15/08/2022;59.013
15/09/2022;20.386
14/10/2022;1.073
15/11/2022;23.605
15/12/2022;41.845
13/01/2023;64.378
15/02/2023;59.013
15/03/2023;55.794
14/04/2023;62.232
15/05/2023;37.554
15/06/2023;27.897
14/07/2023;20.386
15/08/2023;1.073
15/09/2023;0.7511
13/10/2023;0.5365
15/11/2023;0.9657
15/12/2023;37.554
15/01/2024;25.751
15/02/2024;21.459
15/03/2024;32.189
15/04/2024;32.189
15/05/2024;34.335
14/06/2024;33.262
15/07/2024;32.189
15/08/2024;37.554
13/09/2024;31.116
15/10/2024;33.262
15/11/2024;30.043
13/12/2024;0.6438
15/01/2025;21.459
14/02/2025;34.335
14/03/2025;25.751
15/04/2025;17.167
15/05/2025;27.897
13/06/2025;13.948
15/07/2025;30.043
15/08/2025;25.751
15/09/2025;30.043
15/10/2025;42.918
14/11/2025;42.918
15/12/2025;38.627
