13/09/2024;-329.787
15/10/2024;-340.426
15/11/2024;-340.426
13/12/2024;-340.426
15/01/2025;-329.787
14/02/2025;-329.787
14/03/2025;-329.787
15/04/2025;-329.787
15/05/2025;-329.787
13/06/2025;-329.787
15/07/2025;-329.787
15/08/2025;-329.787
15/09/2025;-329.787
15/10/2025;-329.787
14/11/2025;-329.787
15/12/2025;-329.787
15/01/2026;-329.787
13/02/2026;-319.149
13/03/2026;-329.787
15/04/2026;-340.426
15/05/2026;-340.426
